"GEO_ID","NAME","S1903_C01_001M","S1903_C02_001E","S1903_C02_001M","S1903_C01_001E","S1903_C01_002E","S1903_C01_002M","S1903_C02_002E","S1903_C02_002M","S1903_C01_003M","S1903_C01_003E","S1903_C02_003E","S1903_C02_003M","S1903_C01_004E","S1903_C01_004M","S1903_C02_004E","S1903_C02_004M","S1903_C01_005E","S1903_C01_005M","S1903_C02_005M","S1903_C02_005E","S1903_C01_006E","S1903_C01_006M","S1903_C02_006E","S1903_C02_006M","S1903_C02_007E","S1903_C02_007M","S1903_C01_007M","S1903_C01_007E","S1903_C01_008M","S1903_C01_008E","S1903_C02_008E","S1903_C02_008M","S1903_C01_009M","S1903_C01_009E","S1903_C02_009E","S1903_C02_009M","S1903_C01_010E","S1903_C01_010M","S1903_C02_010E","S1903_C02_010M","S1903_C01_012E","S1903_C01_012M","S1903_C02_012M","S1903_C02_012E","S1903_C01_013M","S1903_C01_013E","S1903_C02_013E","S1903_C02_013M","S1903_C01_014M","S1903_C01_014E","S1903_C02_014E","S1903_C02_014M","S1903_C01_015E","S1903_C01_015M","S1903_C02_015M","S1903_C02_015E","S1903_C01_016E","S1903_C01_016M","S1903_C02_016E","S1903_C02_016M","S1903_C01_017M","S1903_C01_017E","S1903_C02_017E","S1903_C02_017M","S1903_C01_018E","S1903_C01_018M","S1903_C02_018M","S1903_C02_018E","S1903_C01_019E","S1903_C01_019M","S1903_C02_019E","S1903_C02_019M","S1903_C01_020M","S1903_C01_020E","S1903_C02_020E","S1903_C02_020M","S1903_C01_021E","S1903_C01_021M","S1903_C02_021E","S1903_C02_021M","S1903_C01_022E","S1903_C01_022M","S1903_C02_022M","S1903_C02_022E","S1903_C01_023E","S1903_C01_023M","S1903_C02_023E","S1903_C02_023M","S1903_C01_024E","S1903_C01_024M","S1903_C02_024M","S1903_C02_024E","S1903_C01_025M","S1903_C01_025E","S1903_C02_025E","S1903_C02_025M","S1903_C01_026E","S1903_C01_026M","S1903_C02_026M","S1903_C02_026E","S1903_C01_027E","S1903_C01_027M","S1903_C02_027E","S1903_C02_027M","S1903_C01_028M","S1903_C01_028E","S1903_C02_028E","S1903_C02_028M","S1903_C01_029E","S1903_C01_029M","S1903_C02_029E","S1903_C02_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_030M","S1903_C02_030E","S1903_C01_031E","S1903_C01_031M","S1903_C02_031E","S1903_C02_031M",
"1600000US4459000","Providence city, Rhode Island","2557","37237","2848","57037","55.7","3.4","46637","5679","2.1","13.6","25353","5966","N","N","38449","30983","N","N","31272","46489","N","N","23372","4745","28270","5771","2.4","20.8","N","N","23287","20104","2.6","34.5","29971","4420","45.8","3.2","50344","6568","8.4","1.7","6013","19873","3.6","42.9","41115","4655","3.1","32.0","38789","5268","16.6","2.6","6270","25398","31907","2080","40310","3277","4.9","56.9","31885","6030","43.1","4.9","5149","51559","47.0","4.6","56129","6507","4.5","41.3","22336","4037","11.7","2.9","36595","3250","25130","2452","4409","27326","55.2","4.5","27231","6793","39.7","5.1","8270","22575","4.1","15.5","53301","4059","44.8","4.5","6343","27448","32.5","4.5","21563","5177","3.6","12.4","39445","31544","38.8","(X)","(X)","(X)","41.3","(X)","(X)","(X)","34.5","(X)","(X)","(X)",
"1600000US4474300","Warwick city, Rhode Island","1582","51037","2710","35651","93.5","1.8","52481","3166","N","N","31537","18821","N","N","-","**","N","N","5487","30774","N","N","-","**","N","N","N","N","N","N","N","N","N","N","47704","14082","92.4","2.1","52752","3136","1.6","1.1","12382","25352","3.2","26.0","55934","10340","3.7","44.6","60581","7283","27.8","2.7","7659","29630","19754","1348","64294","5206","N","N","60000","14526","N","N","5353","66341","N","N","74246","7029","N","N","36415","7037","N","N","39401","22265","15897","1660","6296","32236","58.7","6.2","28808","7236","50.0","6.3","3231","24416","4.0","8.7","53090","16092","41.3","6.2","11397","36757","34.0","6.3","34257","11159","3.4","7.3","62188","39322","35.7","(X)","(X)","(X)","36.9","(X)","(X)","(X)","34.0","(X)","(X)","(X)",
"1600000US4513330","Charleston city, South Carolina","2723","47009","3033","51818","74.0","2.8","57929","5141","2.8","22.9","21027","3586","N","N","-","**","N","N","N","N","N","N","-","**","45227","45232","N","N","N","N","N","N","N","N","49765","13057","72.3","2.9","58212","5536","6.4","1.7","2999","10782","3.2","43.1","50111","5672","2.8","31.5","52138","5343","19.0","2.6","5877","43228","26159","1898","64670","11580","N","N","52915","7393","N","N","8974","72611","N","N","88453","7673","N","N","20525","8239","N","N","30798","12122","25659","2683","3834","36360","58.0","4.5","32122","5021","45.9","4.1","8325","29652","3.7","12.1","41454","24879","42.0","4.5","7551","43059","26.0","4.3","33424","5421","4.3","16.0","67785","27002","30.3","(X)","(X)","(X)","32.2","(X)","(X)","(X)","27.5","(X)","(X)","(X)",
"1600000US4516000","Columbia city, South Carolina","2981","37041","4063","47290","57.3","2.8","46426","6104","2.7","36.5","23340","5338","N","N","-","**","N","N","13896","70304","N","N","-","**","60599","30473","N","N","N","N","44005","33315","N","N","N","N","56.3","2.7","46842","7203","12.6","2.6","6138","17784","3.6","38.5","42723","5054","3.7","32.6","48384","9159","16.2","2.1","4180","28837","22118","1721","53414","9276","N","N","46181","13272","N","N","10866","57476","N","N","80571","7792","N","N","28679","4797","N","N","38835","5134","25172","2529","3420","26237","50.6","4.6","22441","5459","38.9","4.8","4622","20755","3.1","11.7","28413","11704","49.4","4.6","6432","30323","37.9","4.7","29398","6934","3.0","11.4","40360","24807","25.4","(X)","(X)","(X)","27.6","(X)","(X)","(X)","21.9","(X)","(X)","(X)",
"1600000US4548535","Mount Pleasant town, South Carolina","1292","70636","6653","27243","94.1","2.5","70656","6977","N","N","90807","59278","N","N","-","**","N","N","38925","66284","N","N","-","**","-","**","N","N","N","N","-","**","N","N","61277","25747","91.6","2.9","71639","7385","4.6","2.2","55813","50847","4.4","34.7","81487","23152","4.5","43.4","77454","11304","17.3","3.4","5405","51223","18303","1300","86463","15419","N","N","85650","19430","N","N","20687","86770","N","N","102215","12285","N","N","47840","24200","N","N","41964","75501","8940","1445","4164","43380","54.9","9.6","40872","4582","51.4","9.4","4601","41152","2.3","3.5","38846","75533","45.1","9.6","10590","50717","26.6","7.0","40817","15151","9.1","18.5","57124","42136","32.7","(X)","(X)","(X)","35.9","(X)","(X)","(X)","25.9","(X)","(X)","(X)",
"1600000US4550875","North Charleston city, South Carolina","2096","38693","5581","34048","47.2","3.9","46091","4462","3.9","46.0","23984","2586","N","N","-","**","N","N","N","N","N","N","-","**","37311","22797","N","N","N","N","58090","20090","N","N","37260","10791","42.7","4.2","47160","4595","10.2","2.9","4671","17095","4.1","39.2","42636","3061","3.9","35.5","41485","8070","15.2","2.5","9469","31829","20675","1470","47040","3437","N","N","40353","8371","N","N","3719","53278","N","N","58736","4999","N","N","17564","4678","N","N","39696","15750","13373","1706","4501","24694","43.2","7.1","21843","3285","36.1","7.1","3195","22379","3.5","7.0","19867","13365","56.8","7.1","7925","31106","46.6","7.5","26514","9831","4.4","10.2","52839","50381","30.7","(X)","(X)","(X)","31.5","(X)","(X)","(X)","28.4","(X)","(X)","(X)",
"1600000US4561405","Rock Hill city, South Carolina","1543","39950","6262","24858","58.2","4.1","53091","6639","4.0","36.7","29879","5171","N","N","-","**","N","N","1877","48587","N","N","-","**","-","**","N","N","N","N","N","N","N","N","52138","41062","57.1","4.1","52770","7009","7.5","2.4","7963","17637","4.7","39.5","55323","9152","4.1","35.9","37331","4815","17.1","2.7","12239","29664","15497","1080","53679","6703","N","N","59772","14132","N","N","3767","50748","N","N","68750","8675","N","N","21400","7310","N","N","32738","19218","9361","1439","6572","21456","49.8","8.7","20832","3768","36.6","7.8","6257","23466","5.0","13.2","18486","5671","50.2","8.7","25362","31100","37.3","8.4","18001","12759","6.0","12.9","37435","23541","31.0","(X)","(X)","(X)","33.4","(X)","(X)","(X)","25.8","(X)","(X)","(X)",
"1600000US4652980","Rapid City city, South Dakota","1170","41653","3853","30094","86.9","2.5","44375","6002","N","N","67669","52920","N","N","16231","10971","N","N","**","-","N","N","-","**","-","**","N","N","N","N","18902","15564","N","N","47222","37494","85.7","2.7","43863","6028","5.4","1.9","8519","33457","3.3","34.7","43328","9162","2.9","37.1","49573","8773","22.9","2.4","7230","35488","17779","1428","54686","5752","N","N","48533","9592","N","N","10974","60654","N","N","72657","3862","N","N","31324","3033","N","N","31541","4926","12315","1271","5620","26815","48.5","7.0","21678","6126","41.0","7.1","8950","21160","3.4","7.5","34023","23758","51.5","7.0","4380","31113","36.5","6.7","26798","7979","6.5","15.0","46185","29281","15.2","(X)","(X)","(X)","19.5","(X)","(X)","(X)","8.7","(X)","(X)","(X)",
"1600000US4659020","Sioux Falls city, South Dakota","2557","47466","2792","61906","91.4","1.4","49842","2710","N","N","30899","9421","N","N","N","N","N","N","63700","87830","N","N","-","**","51009","26493","N","N","N","N","20526","18563","N","N","50089","15345","89.5","1.3","49985","2603","9.5","2.0","3467","32017","2.3","39.6","51997","4509","2.0","33.6","62212","7254","17.4","1.5","5428","30067","38125","2305","63160","4774","N","N","57528","6812","N","N","3838","66767","N","N","75337","5149","N","N","22252","6769","N","N","42745","19323","23781","1863","2004","29923","53.8","4.1","27463","5489","46.4","4.3","2921","24070","2.6","7.3","52928","10704","46.2","4.1","6170","31915","34.5","4.2","29903","3100","4.0","11.7","39415","15226","15.9","(X)","(X)","(X)","13.6","(X)","(X)","(X)","18.3","(X)","(X)","(X)",
"1600000US4714000","Chattanooga city, Tennessee","2066","35817","2026","71098","62.8","2.7","40711","3365","2.4","32.3","26310","4520","N","N","N","N","N","N","26056","56629","N","N","-","**","36523","13192","N","N","N","N","62918","37275","N","N","31760","11736","60.7","2.5","40888","3108","6.0","1.5","8376","22275","2.4","33.0","41469","6642","2.5","37.2","41908","6682","23.8","1.8","2178","27750","41604","2347","46489","3528","3.9","37.2","34243","6958","62.8","3.9","3333","49749","61.1","3.6","63438","4711","3.6","29.6","22794","4371","9.3","2.6","37050","14409","29494","2544","2908","25387","54.7","4.5","22745","3697","47.5","4.4","4671","19600","2.3","7.1","29729","9442","45.3","4.5","2867","28762","36.5","4.7","25235","4735","3.3","8.8","53602","42048","27.5","(X)","(X)","(X)","30.7","(X)","(X)","(X)","22.7","(X)","(X)","(X)",
"1600000US4715160","Clarksville city, Tennessee","1850","43326","3705","47005","67.3","2.2","47192","5714","1.9","25.9","38073","6652","N","N","56700","43754","N","N","7132","43993","N","N","-","**","N","N","N","N","N","N","N","N","N","N","52329","19835","62.6","2.4","45895","6369","9.0","2.0","5690","29680","3.1","48.5","44689","4375","2.9","30.5","54276","6998","12.1","1.6","4243","35140","33879","1778","50073","3612","N","N","40576","5631","N","N","5770","59142","N","N","61863","2907","N","N","24805","10102","N","N","41792","34775","13126","1784","2899","31621","46.3","6.3","26094","6749","43.3","6.2","5500","24172","2.6","3.0","32243","37688","53.7","6.3","7814","36605","40.7","6.5","35082","7474","4.8","13.0","53797","20506","33.2","(X)","(X)","(X)","33.3","(X)","(X)","(X)","29.8","(X)","(X)","(X)",
"1600000US4737640","Jackson city, Tennessee","1547","38169","4760","22538","52.9","3.6","50137","9863","3.6","43.9","27218","6341","N","N","-","**","N","N","**","-","N","N","-","**","-","**","N","N","N","N","69504","69741","N","N","35814","6615","51.7","3.4","50845","8081","3.8","1.8","14341","11962","3.8","35.9","37805","9197","3.8","38.6","42522","4582","21.7","3.0","7780","34407","14253","1262","45938","6884","N","N","46758","15707","N","N","6267","45757","N","N","66616","15766","N","N","24980","8489","N","N","42836","11937","8285","1358","6388","22831","52.7","8.5","20876","6417","46.7","8.8","6023","19052","4.7","6.0","54774","26172","47.3","8.5","13269","26839","42.9","8.4","25193","13364","4.1","4.4","150092","183763","33.3","(X)","(X)","(X)","36.6","(X)","(X)","(X)","23.2","(X)","(X)","(X)",
"1600000US4740000","Knoxville city, Tennessee","2873","29903","1396","83212","78.0","2.1","32276","1733","1.7","18.2","19570","2650","N","N","-","**","N","N","35145","36964","N","N","-","**","26191","8644","N","N","N","N","20361","11104","N","N","27034","17105","75.7","2.2","32159","1664","12.3","2.0","4131","9768","2.3","33.8","36398","4118","2.4","33.5","36459","2957","20.4","1.8","1791","24622","35526","2246","45588","3182","N","N","32823","6916","N","N","4375","52415","N","N","57798","5582","N","N","23705","3948","N","N","30599","20754","47686","2996","2479","23846","51.6","3.9","22288","2327","45.5","4.0","2650","21611","1.7","6.1","31307","18164","48.4","3.9","2024","25791","42.9","4.0","25571","2772","1.8","5.5","30315","9216","22.1","(X)","(X)","(X)","25.5","(X)","(X)","(X)","19.6","(X)","(X)","(X)",
"1600000US4748000","Memphis city, Tennessee","4203","37045","1180","241400","35.7","1.1","51562","2773","1.2","59.3","31189","1176","N","N","N","N","1.6","0.3","8102","55424","N","N","-","**","29432","3958","0.5","2.3","N","N","33561","1688","0.6","4.2","28480","2636","33.9","1.2","53216","3321","6.4","0.8","3032","16664","1.0","36.1","38025","2052","1.1","39.3","44158","3610","18.2","0.9","2504","30823","153299","4695","41271","1157","2.0","43.6","32210","2203","56.4","2.0","2524","49531","47.6","2.0","66573","3335","1.9","41.4","26103","2064","11.1","1.4","36044","5297","88101","4161","2868","27974","53.1","2.5","23710","3305","47.4","2.5","2048","21968","1.2","5.7","44630","8830","46.9","2.5","2223","31919","38.2","2.4","30021","3814","1.3","8.7","40372","13288","35.3","(X)","(X)","(X)","39.0","(X)","(X)","(X)","27.0","(X)","(X)","(X)",
"1600000US4751560","Murfreesboro city, Tennessee","1880","45158","3327","40659","79.9","2.7","51078","5167","2.7","14.4","35559","6629","N","N","N","N","N","N","32545","35443","N","N","-","**","N","N","N","N","N","N","34068","31709","N","N","31366","16979","78.8","2.7","50804","5228","11.8","2.2","4992","20411","3.0","39.5","50234","8663","3.2","33.0","60340","8566","15.7","2.1","6830","40247","25835","1755","57403","6101","N","N","48297","10776","N","N","4276","62616","N","N","75523","6590","N","N","30163","9684","N","N","41237","10596","14824","1943","3977","29165","50.3","6.7","29585","5442","42.3","6.8","6156","29727","3.2","8.0","27275","23548","49.7","6.7","7323","28916","33.4","6.8","20135","10513","5.3","16.3","32278","8836","19.7","(X)","(X)","(X)","18.6","(X)","(X)","(X)","20.5","(X)","(X)","(X)",
"1600000US4752006","Nashville-Davidson metropolitan government (balance), Tennessee","3809","42813","1443","240618","67.3","1.0","47403","1732","0.9","26.3","30742","2063","N","N","N","N","2.2","0.4","8674","61667","N","N","-","**","29950","11178","0.5","2.4","0.4","1.6","36141","4575","0.5","6.5","33430","4572","63.6","1.0","48886","2156","6.3","0.7","5251","25206","1.1","42.2","44905","2639","1.0","35.0","49673","2753","16.5","0.7","3607","33435","134888","4153","51094","2383","1.8","42.9","40304","3144","57.1","1.8","3047","58668","62.9","2.0","68835","3353","1.9","28.1","25735","2053","8.9","1.4","36607","2516","105730","4370","1549","31941","54.1","2.4","31218","2263","44.0","2.0","2840","27704","1.4","10.0","52156","9164","45.9","2.4","3146","32577","35.3","2.1","29340","3689","1.5","10.6","54449","8199","24.5","(X)","(X)","(X)","25.2","(X)","(X)","(X)","22.2","(X)","(X)","(X)",
"1600000US4801000","Abilene city, Texas","2124","40244","2924","42530","84.5","2.2","41596","3293","1.6","7.5","36330","14692","N","N","N","N","N","N","22080","34692","N","N","-","**","19227","15405","N","N","N","N","41889","6688","1.8","18.8","28275","4312","71.0","2.2","43508","6536","11.4","2.8","9883","27486","2.9","32.2","40764","4148","2.9","34.4","55371","10541","21.9","2.2","6392","29773","26653","2005","50557","4359","N","N","41849","2512","N","N","7848","59402","N","N","64196","5847","N","N","25579","6341","N","N","41488","13919","15877","1830","4514","25952","55.9","7.4","23218","4464","45.1","6.3","3714","21239","4.4","10.8","37162","18317","44.1","7.4","4602","29000","31.9","7.0","19088","7326","5.1","12.2","58962","63783","31.7","(X)","(X)","(X)","35.6","(X)","(X)","(X)","24.0","(X)","(X)","(X)",
"1600000US4801924","Allen city, Texas","1384","85799","4357","28514","79.2","4.0","87369","8922","N","N","52687","15724","N","N","80463","42275","N","N","25032","101635","N","N","-","**","N","N","N","N","N","N","N","N","N","N","67750","20552","75.5","3.9","88638","10991","1.8","1.5","38956","33322","4.9","45.4","85536","4881","4.7","43.7","101186","9477","9.1","2.2","19825","48276","22781","1474","96387","13034","N","N","89281","19565","N","N","10766","100352","N","N","102223","7017","N","N","42241","7216","N","N","71875","122615","5733","1318","21131","61935","53.2","11.3","48962","18736","46.0","11.4","4310","48405","6.3","7.1","73360","44088","46.8","11.3","32989","82212","29.5","9.6","43906","31558","10.3","17.3","87221","24963","15.0","(X)","(X)","(X)","15.9","(X)","(X)","(X)","10.2","(X)","(X)","(X)",
"1600000US4803000","Amarillo city, Texas","1819","44826","2979","73269","86.2","1.7","47198","3471","1.1","6.4","24695","7608","N","N","N","N","N","N","17684","56250","N","N","-","**","29831","7299","N","N","N","N","39283","19355","1.8","20.4","32312","5613","69.9","2.1","51309","2299","6.7","1.4","4124","27086","2.4","36.7","49349","5849","2.2","37.6","50917","4843","19.1","1.3","7045","38432","47728","2190","57370","4016","2.9","46.2","51001","6454","53.8","2.9","3685","59813","72.6","3.5","64460","4636","2.7","19.6","21352","4026","7.8","2.0","40667","9715","25541","2210","2421","27475","46.0","4.5","24509","4689","40.6","4.6","4125","23282","2.5","5.3","29625","20868","54.0","4.5","3529","29205","42.6","4.5","27452","3622","4.0","11.5","35277","10992","29.3","(X)","(X)","(X)","31.2","(X)","(X)","(X)","24.2","(X)","(X)","(X)",
"1600000US4804000","Arlington city, Texas","3094","48752","2452","133491","68.6","2.2","52378","1696","2.0","19.1","40983","3525","N","N","N","N","5.7","0.9","15065","47862","N","N","-","**","34431","5731","1.1","4.4","N","N","36818","15807","1.8","20.6","39002","3060","52.7","2.4","56364","3252","6.7","1.2","5248","25316","2.4","42.3","45772","4037","2.2","37.2","57301","3306","13.8","1.4","6103","43030","92397","2574","54653","3476","2.6","53.7","47469","4490","46.3","2.6","3761","62338","67.2","2.8","71336","4959","2.4","24.3","30892","3239","8.5","2.1","32461","3481","41094","3643","1814","35582","46.6","5.0","32412","3784","41.5","4.8","5502","29176","1.9","5.1","72576","33704","53.4","5.0","2221","36833","40.7","4.5","36674","2158","3.2","12.7","37993","8136","25.1","(X)","(X)","(X)","25.8","(X)","(X)","(X)","21.6","(X)","(X)","(X)",
"1600000US4804462","Atascocita CDP, Texas","2031","78764","11132","22298","74.6","5.2","78667","11429","5.2","17.9","90436","28492","N","N","-","**","N","N","N","N","N","N","-","**","52518","16198","N","N","N","N","N","N","N","N","62188","16398","58.3","4.7","80954","9655","N","N","10602","37470","N","N","71347","9563","N","N","100935","15459","N","N","28234","67683","17787","1865","85509","13150","N","N","78090","14541","N","N","14306","96861","N","N","96142","8492","N","N","52617","5552","N","N","102435","135492","N","N","15681","47428","N","N","36687","10126","N","N","15507","31474","N","N","40566","6298","N","N","18541","59995","N","N","57654","4456","N","N","84754","128019","29.7","(X)","(X)","(X)","29.3","(X)","(X)","(X)","31.3","(X)","(X)","(X)",
"1600000US4805000","Austin city, Texas","4713","47434","1606","323282","75.8","1.1","54216","2344","0.6","8.0","31808","2183","N","N","75235","23937","5.5","0.5","5392","47448","N","N","36736","18196","31583","1632","0.9","8.3","0.3","1.9","41196","8667","0.9","26.6","35982","1845","58.2","1.1","60009","2936","10.7","0.7","2143","18549","1.1","48.3","49524","2910","1.1","30.0","65087","3673","11.1","0.6","3230","42440","170844","4290","61605","2664","2.0","52.0","50600","4322","48.0","2.0","2740","70915","66.1","1.8","82191","2815","1.5","24.7","29625","1774","9.2","1.1","35878","3081","152438","5104","1344","36541","48.7","1.7","32404","2378","36.4","1.8","1346","30927","1.2","12.3","41882","5645","51.3","1.7","2611","40885","36.5","1.9","36121","3140","1.5","14.8","52349","7214","21.0","(X)","(X)","(X)","21.9","(X)","(X)","(X)","19.0","(X)","(X)","(X)",
"1600000US4806128","Baytown city, Texas","1514","46178","4647","23077","68.8","5.4","47355","7722","4.7","15.7","42348","7788","N","N","N","N","N","N","10844","43674","N","N","-","**","50172","10574","4.1","12.4","N","N","N","N","5.1","34.8","44506","6525","48.7","4.7","53232","7278","6.5","2.8","8379","32491","5.9","37.1","46926","8923","6.1","41.3","52158","3401","15.1","3.5","3453","41509","16847","1030","53397","4040","N","N","51827","7344","N","N","5395","54303","N","N","63643","8001","N","N","19814","9282","N","N","43200","12641","6230","1334","8030","32144","52.9","12.2","25549","4089","41.0","11.8","4501","26376","7.4","11.9","17588","18423","47.1","12.2","3346","37262","36.6","11.6","35726","3735","6.5","10.5","52470","43324","32.1","(X)","(X)","(X)","31.8","(X)","(X)","(X)","29.8","(X)","(X)","(X)",
"1600000US4807000","Beaumont city, Texas","2979","35174","4673","42856","47.6","3.5","45013","9585","3.5","42.3","27618","6319","N","N","-","**","N","N","41787","67010","N","N","-","**","21887","9021","N","N","N","N","40801","16483","2.1","12.5","30758","6993","41.7","3.5","46821","10838","6.7","2.1","13159","15180","3.6","34.9","38321","6552","3.5","37.2","45504","13021","21.2","2.4","4012","27110","27503","1978","44515","6663","4.8","43.9","30881","2561","56.1","4.8","6487","54460","58.6","4.9","62298","7265","4.9","32.5","22955","5748","8.9","2.9","37738","14417","15353","2354","4411","24486","54.2","6.1","21000","7272","45.1","6.3","5731","19303","4.6","9.1","39068","31703","45.8","6.1","7842","28948","36.7","6.3","24599","7907","4.0","9.1","70527","25359","39.6","(X)","(X)","(X)","41.4","(X)","(X)","(X)","36.4","(X)","(X)","(X)",
